Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JT Kalkman,OTHER_INDOOR,10-01-2026,10:25:17,01:15:58,,135,,,,,757,35,,,,93,,,,,,181.0,80.0,185,55,45,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,82,,,,,,,,,
,00:00:01,81,,,,,,,,,
,00:00:02,81,,,,,,,,,
,00:00:03,81,,,,,,,,,
,00:00:04,81,,,,,,,,,
,00:00:05,81,,,,,,,,,
,00:00:06,81,,,,,,,,,
,00:00:07,81,,,,,,,,,
,00:00:08,81,,,,,,,,,
,00:00:09,81,,,,,,,,,
,00:00:10,81,,,,,,,,,
,00:00:11,80,,,,,,,,,
,00:00:12,79,,,,,,,,,
,00:00:13,78,,,,,,,,,
,00:00:14,78,,,,,,,,,
,00:00:15,78,,,,,,,,,
,00:00:16,78,,,,,,,,,
,00:00:17,78,,,,,,,,,
,00:00:18,79,,,,,,,,,
,00:00:19,79,,,,,,,,,
,00:00:20,80,,,,,,,,,
,00:00:21,81,,,,,,,,,
,00:00:22,83,,,,,,,,,
,00:00:23,84,,,,,,,,,
,00:00:24,84,,,,,,,,,
,00:00:25,85,,,,,,,,,
,00:00:26,87,,,,,,,,,
,00:00:27,91,,,,,,,,,
,00:00:28,93,,,,,,,,,
,00:00:29,93,,,,,,,,,
,00:00:30,93,,,,,,,,,
,00:00:31,94,,,,,,,,,
,00:00:32,95,,,,,,,,,
,00:00:33,96,,,,,,,,,
,00:00:34,96,,,,,,,,,
,00:00:35,98,,,,,,,,,
,00:00:36,98,,,,,,,,,
,00:00:37,97,,,,,,,,,
,00:00:38,98,,,,,,,,,
,00:00:39,98,,,,,,,,,
,00:00:40,99,,,,,,,,,
,00:00:41,100,,,,,,,,,
,00:00:42,105,,,,,,,,,
,00:00:43,107,,,,,,,,,
,00:00:44,107,,,,,,,,,
,00:00:45,108,,,,,,,,,
,00:00:46,109,,,,,,,,,
,00:00:47,111,,,,,,,,,
,00:00:48,113,,,,,,,,,
,00:00:49,113,,,,,,,,,
,00:00:50,114,,,,,,,,,
,00:00:51,115,,,,,,,,,
,00:00:52,118,,,,,,,,,
,00:00:53,118,,,,,,,,,
,00:00:54,118,,,,,,,,,
,00:00:55,119,,,,,,,,,
,00:00:56,119,,,,,,,,,
,00:00:57,120,,,,,,,,,
,00:00:58,121,,,,,,,,,
,00:00:59,121,,,,,,,,,
,00:01:00,122,,,,,,,,,
,00:01:01,122,,,,,,,,,
,00:01:02,124,,,,,,,,,
,00:01:03,125,,,,,,,,,
,00:01:04,125,,,,,,,,,
,00:01:05,125,,,,,,,,,
,00:01:06,126,,,,,,,,,
,00:01:07,128,,,,,,,,,
,00:01:08,128,,,,,,,,,
,00:01:09,128,,,,,,,,,
,00:01:10,128,,,,,,,,,
,00:01:11,129,,,,,,,,,
,00:01:12,130,,,,,,,,,
,00:01:13,130,,,,,,,,,
,00:01:14,130,,,,,,,,,
,00:01:15,131,,,,,,,,,
,00:01:16,132,,,,,,,,,
,00:01:17,132,,,,,,,,,
,00:01:18,132,,,,,,,,,
,00:01:19,132,,,,,,,,,
,00:01:20,133,,,,,,,,,
,00:01:21,134,,,,,,,,,
,00:01:22,135,,,,,,,,,
,00:01:23,136,,,,,,,,,
,00:01:24,136,,,,,,,,,
,00:01:25,136,,,,,,,,,
,00:01:26,137,,,,,,,,,
,00:01:27,137,,,,,,,,,
,00:01:28,138,,,,,,,,,
,00:01:29,138,,,,,,,,,
,00:01:30,138,,,,,,,,,
,00:01:31,138,,,,,,,,,
,00:01:32,137,,,,,,,,,
,00:01:33,137,,,,,,,,,
,00:01:34,137,,,,,,,,,
,00:01:35,137,,,,,,,,,
,00:01:36,136,,,,,,,,,
,00:01:37,136,,,,,,,,,
,00:01:38,136,,,,,,,,,
,00:01:39,136,,,,,,,,,
,00:01:40,137,,,,,,,,,
,00:01:41,137,,,,,,,,,
,00:01:42,136,,,,,,,,,
,00:01:43,136,,,,,,,,,
,00:01:44,136,,,,,,,,,
,00:01:45,136,,,,,,,,,
,00:01:46,136,,,,,,,,,
,00:01:47,137,,,,,,,,,
,00:01:48,137,,,,,,,,,
,00:01:49,137,,,,,,,,,
,00:01:50,138,,,,,,,,,
,00:01:51,138,,,,,,,,,
,00:01:52,139,,,,,,,,,
,00:01:53,139,,,,,,,,,
,00:01:54,139,,,,,,,,,
,00:01:55,139,,,,,,,,,
,00:01:56,139,,,,,,,,,
,00:01:57,139,,,,,,,,,
,00:01:58,139,,,,,,,,,
,00:01:59,139,,,,,,,,,
,00:02:00,139,,,,,,,,,
,00:02:01,139,,,,,,,,,
,00:02:02,139,,,,,,,,,
,00:02:03,140,,,,,,,,,
,00:02:04,140,,,,,,,,,
,00:02:05,140,,,,,,,,,
,00:02:06,140,,,,,,,,,
,00:02:07,140,,,,,,,,,
,00:02:08,140,,,,,,,,,
,00:02:09,140,,,,,,,,,
,00:02:10,139,,,,,,,,,
,00:02:11,139,,,,,,,,,
,00:02:12,138,,,,,,,,,
,00:02:13,138,,,,,,,,,
,00:02:14,138,,,,,,,,,
,00:02:15,138,,,,,,,,,
,00:02:16,138,,,,,,,,,
,00:02:17,137,,,,,,,,,
,00:02:18,137,,,,,,,,,
,00:02:19,137,,,,,,,,,
,00:02:20,137,,,,,,,,,
,00:02:21,137,,,,,,,,,
,00:02:22,137,,,,,,,,,
,00:02:23,137,,,,,,,,,
,00:02:24,137,,,,,,,,,
,00:02:25,137,,,,,,,,,
,00:02:26,137,,,,,,,,,
,00:02:27,137,,,,,,,,,
,00:02:28,137,,,,,,,,,
,00:02:29,137,,,,,,,,,
,00:02:30,137,,,,,,,,,
,00:02:31,137,,,,,,,,,
,00:02:32,137,,,,,,,,,
,00:02:33,136,,,,,,,,,
,00:02:34,136,,,,,,,,,
,00:02:35,135,,,,,,,,,
,00:02:36,135,,,,,,,,,
,00:02:37,134,,,,,,,,,
,00:02:38,134,,,,,,,,,
,00:02:39,134,,,,,,,,,
,00:02:40,135,,,,,,,,,
,00:02:41,135,,,,,,,,,
,00:02:42,135,,,,,,,,,
,00:02:43,136,,,,,,,,,
,00:02:44,136,,,,,,,,,
,00:02:45,136,,,,,,,,,
,00:02:46,136,,,,,,,,,
,00:02:47,134,,,,,,,,,
,00:02:48,133,,,,,,,,,
,00:02:49,133,,,,,,,,,
,00:02:50,132,,,,,,,,,
,00:02:51,131,,,,,,,,,
,00:02:52,132,,,,,,,,,
,00:02:53,133,,,,,,,,,
,00:02:54,133,,,,,,,,,
,00:02:55,133,,,,,,,,,
,00:02:56,133,,,,,,,,,
,00:02:57,134,,,,,,,,,
,00:02:58,134,,,,,,,,,
,00:02:59,134,,,,,,,,,
,00:03:00,135,,,,,,,,,
,00:03:01,135,,,,,,,,,
,00:03:02,136,,,,,,,,,
,00:03:03,136,,,,,,,,,
,00:03:04,136,,,,,,,,,
,00:03:05,136,,,,,,,,,
,00:03:06,136,,,,,,,,,
,00:03:07,137,,,,,,,,,
,00:03:08,137,,,,,,,,,
,00:03:09,137,,,,,,,,,
,00:03:10,137,,,,,,,,,
,00:03:11,137,,,,,,,,,
,00:03:12,137,,,,,,,,,
,00:03:13,137,,,,,,,,,
,00:03:14,137,,,,,,,,,
,00:03:15,137,,,,,,,,,
,00:03:16,137,,,,,,,,,
,00:03:17,137,,,,,,,,,
,00:03:18,137,,,,,,,,,
,00:03:19,137,,,,,,,,,
,00:03:20,137,,,,,,,,,
,00:03:21,136,,,,,,,,,
,00:03:22,136,,,,,,,,,
,00:03:23,136,,,,,,,,,
,00:03:24,136,,,,,,,,,
,00:03:25,136,,,,,,,,,
,00:03:26,136,,,,,,,,,
,00:03:27,136,,,,,,,,,
,00:03:28,136,,,,,,,,,
,00:03:29,136,,,,,,,,,
,00:03:30,136,,,,,,,,,
,00:03:31,136,,,,,,,,,
,00:03:32,136,,,,,,,,,
,00:03:33,136,,,,,,,,,
,00:03:34,137,,,,,,,,,
,00:03:35,137,,,,,,,,,
,00:03:36,137,,,,,,,,,
,00:03:37,138,,,,,,,,,
,00:03:38,138,,,,,,,,,
,00:03:39,137,,,,,,,,,
,00:03:40,137,,,,,,,,,
