Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JT Kalkman,BOOTCAMP,05-02-2026,19:13:02,01:32:16,,128,,,,,830,43,,,,86,,,,,,181.0,80.0,185,55,45,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,,,,,,,,,,
,00:00:09,58,,,,,,,,,
,00:00:10,57,,,,,,,,,
,00:00:11,56,,,,,,,,,
,00:00:12,56,,,,,,,,,
,00:00:13,57,,,,,,,,,
,00:00:14,57,,,,,,,,,
,00:00:15,58,,,,,,,,,
,00:00:16,58,,,,,,,,,
,00:00:17,59,,,,,,,,,
,00:00:18,60,,,,,,,,,
,00:00:19,64,,,,,,,,,
,00:00:20,65,,,,,,,,,
,00:00:21,65,,,,,,,,,
,00:00:22,67,,,,,,,,,
,00:00:23,69,,,,,,,,,
,00:00:24,71,,,,,,,,,
,00:00:25,71,,,,,,,,,
,00:00:26,72,,,,,,,,,
,00:00:27,74,,,,,,,,,
,00:00:28,77,,,,,,,,,
,00:00:29,78,,,,,,,,,
,00:00:30,79,,,,,,,,,
,00:00:31,80,,,,,,,,,
,00:00:32,82,,,,,,,,,
,00:00:33,83,,,,,,,,,
,00:00:34,84,,,,,,,,,
,00:00:35,87,,,,,,,,,
,00:00:36,87,,,,,,,,,
,00:00:37,88,,,,,,,,,
,00:00:38,90,,,,,,,,,
,00:00:39,91,,,,,,,,,
,00:00:40,94,,,,,,,,,
,00:00:41,94,,,,,,,,,
,00:00:42,95,,,,,,,,,
,00:00:43,97,,,,,,,,,
,00:00:44,99,,,,,,,,,
,00:00:45,100,,,,,,,,,
,00:00:46,100,,,,,,,,,
,00:00:47,101,,,,,,,,,
,00:00:48,103,,,,,,,,,
,00:00:49,105,,,,,,,,,
,00:00:50,105,,,,,,,,,
,00:00:51,107,,,,,,,,,
,00:00:52,108,,,,,,,,,
,00:00:53,109,,,,,,,,,
,00:00:54,111,,,,,,,,,
,00:00:55,112,,,,,,,,,
,00:00:56,114,,,,,,,,,
,00:00:57,116,,,,,,,,,
,00:00:58,118,,,,,,,,,
,00:00:59,120,,,,,,,,,
,00:01:00,125,,,,,,,,,
,00:01:01,125,,,,,,,,,
,00:01:02,127,,,,,,,,,
,00:01:03,128,,,,,,,,,
,00:01:04,131,,,,,,,,,
,00:01:05,132,,,,,,,,,
,00:01:06,132,,,,,,,,,
,00:01:07,132,,,,,,,,,
,00:01:08,133,,,,,,,,,
,00:01:09,134,,,,,,,,,
,00:01:10,134,,,,,,,,,
,00:01:11,134,,,,,,,,,
,00:01:12,134,,,,,,,,,
,00:01:13,134,,,,,,,,,
,00:01:14,135,,,,,,,,,
,00:01:15,135,,,,,,,,,
,00:01:16,135,,,,,,,,,
,00:01:17,136,,,,,,,,,
,00:01:18,136,,,,,,,,,
,00:01:19,137,,,,,,,,,
,00:01:20,138,,,,,,,,,
,00:01:21,138,,,,,,,,,
,00:01:22,139,,,,,,,,,
,00:01:23,139,,,,,,,,,
,00:01:24,139,,,,,,,,,
,00:01:25,139,,,,,,,,,
,00:01:26,139,,,,,,,,,
,00:01:27,139,,,,,,,,,
,00:01:28,139,,,,,,,,,
,00:01:29,139,,,,,,,,,
,00:01:30,139,,,,,,,,,
,00:01:31,139,,,,,,,,,
,00:01:32,139,,,,,,,,,
,00:01:33,139,,,,,,,,,
,00:01:34,139,,,,,,,,,
,00:01:35,139,,,,,,,,,
,00:01:36,139,,,,,,,,,
,00:01:37,139,,,,,,,,,
,00:01:38,138,,,,,,,,,
,00:01:39,138,,,,,,,,,
,00:01:40,138,,,,,,,,,
,00:01:41,138,,,,,,,,,
,00:01:42,138,,,,,,,,,
,00:01:43,138,,,,,,,,,
,00:01:44,139,,,,,,,,,
,00:01:45,139,,,,,,,,,
,00:01:46,139,,,,,,,,,
,00:01:47,139,,,,,,,,,
,00:01:48,139,,,,,,,,,
,00:01:49,139,,,,,,,,,
,00:01:50,139,,,,,,,,,
,00:01:51,139,,,,,,,,,
,00:01:52,139,,,,,,,,,
,00:01:53,139,,,,,,,,,
,00:01:54,139,,,,,,,,,
,00:01:55,140,,,,,,,,,
,00:01:56,140,,,,,,,,,
,00:01:57,140,,,,,,,,,
,00:01:58,140,,,,,,,,,
,00:01:59,140,,,,,,,,,
,00:02:00,140,,,,,,,,,
,00:02:01,140,,,,,,,,,
,00:02:02,140,,,,,,,,,
,00:02:03,140,,,,,,,,,
,00:02:04,141,,,,,,,,,
,00:02:05,141,,,,,,,,,
,00:02:06,141,,,,,,,,,
,00:02:07,141,,,,,,,,,
,00:02:08,141,,,,,,,,,
,00:02:09,141,,,,,,,,,
,00:02:10,141,,,,,,,,,
,00:02:11,142,,,,,,,,,
,00:02:12,142,,,,,,,,,
,00:02:13,142,,,,,,,,,
,00:02:14,141,,,,,,,,,
,00:02:15,142,,,,,,,,,
,00:02:16,142,,,,,,,,,
,00:02:17,142,,,,,,,,,
,00:02:18,142,,,,,,,,,
,00:02:19,143,,,,,,,,,
,00:02:20,142,,,,,,,,,
,00:02:21,142,,,,,,,,,
,00:02:22,141,,,,,,,,,
,00:02:23,140,,,,,,,,,
,00:02:24,138,,,,,,,,,
,00:02:25,137,,,,,,,,,
,00:02:26,137,,,,,,,,,
,00:02:27,136,,,,,,,,,
,00:02:28,137,,,,,,,,,
,00:02:29,136,,,,,,,,,
,00:02:30,136,,,,,,,,,
,00:02:31,135,,,,,,,,,
,00:02:32,133,,,,,,,,,
,00:02:33,132,,,,,,,,,
,00:02:34,131,,,,,,,,,
,00:02:35,131,,,,,,,,,
,00:02:36,131,,,,,,,,,
,00:02:37,130,,,,,,,,,
,00:02:38,128,,,,,,,,,
,00:02:39,126,,,,,,,,,
,00:02:40,126,,,,,,,,,
,00:02:41,126,,,,,,,,,
,00:02:42,126,,,,,,,,,
,00:02:43,125,,,,,,,,,
