Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JT Kalkman,STRENGTH_TRAINING,29-12-2025,19:06:55,01:25:34,,114,,,,,640,53,,,,49,,,,,,181.0,80.0,185,55,45,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,,,,,,,,,,
,00:00:09,65,,,,,,,,,
,00:00:10,66,,,,,,,,,
,00:00:11,66,,,,,,,,,
,00:00:12,67,,,,,,,,,
,00:00:13,68,,,,,,,,,
,00:00:14,69,,,,,,,,,
,00:00:15,69,,,,,,,,,
,00:00:16,69,,,,,,,,,
,00:00:17,70,,,,,,,,,
,00:00:18,71,,,,,,,,,
,00:00:19,72,,,,,,,,,
,00:00:20,72,,,,,,,,,
,00:00:21,72,,,,,,,,,
,00:00:22,72,,,,,,,,,
,00:00:23,72,,,,,,,,,
,00:00:24,73,,,,,,,,,
,00:00:25,74,,,,,,,,,
,00:00:26,74,,,,,,,,,
,00:00:27,74,,,,,,,,,
,00:00:28,75,,,,,,,,,
,00:00:29,75,,,,,,,,,
,00:00:30,76,,,,,,,,,
,00:00:31,76,,,,,,,,,
,00:00:32,76,,,,,,,,,
,00:00:33,76,,,,,,,,,
,00:00:34,77,,,,,,,,,
,00:00:35,78,,,,,,,,,
,00:00:36,78,,,,,,,,,
,00:00:37,78,,,,,,,,,
,00:00:38,79,,,,,,,,,
,00:00:39,80,,,,,,,,,
,00:00:40,81,,,,,,,,,
,00:00:41,81,,,,,,,,,
,00:00:42,82,,,,,,,,,
,00:00:43,82,,,,,,,,,
,00:00:44,83,,,,,,,,,
,00:00:45,84,,,,,,,,,
,00:00:46,84,,,,,,,,,
,00:00:47,85,,,,,,,,,
,00:00:48,85,,,,,,,,,
,00:00:49,86,,,,,,,,,
,00:00:50,87,,,,,,,,,
,00:00:51,87,,,,,,,,,
,00:00:52,87,,,,,,,,,
,00:00:53,88,,,,,,,,,
,00:00:54,88,,,,,,,,,
,00:00:55,89,,,,,,,,,
,00:00:56,89,,,,,,,,,
,00:00:57,89,,,,,,,,,
,00:00:58,90,,,,,,,,,
,00:00:59,92,,,,,,,,,
,00:01:00,93,,,,,,,,,
,00:01:01,93,,,,,,,,,
,00:01:02,95,,,,,,,,,
,00:01:03,97,,,,,,,,,
,00:01:04,100,,,,,,,,,
,00:01:05,101,,,,,,,,,
,00:01:06,101,,,,,,,,,
,00:01:07,101,,,,,,,,,
,00:01:08,101,,,,,,,,,
,00:01:09,101,,,,,,,,,
,00:01:10,101,,,,,,,,,
,00:01:11,101,,,,,,,,,
,00:01:12,101,,,,,,,,,
,00:01:13,102,,,,,,,,,
,00:01:14,102,,,,,,,,,
,00:01:15,103,,,,,,,,,
,00:01:16,103,,,,,,,,,
,00:01:17,103,,,,,,,,,
,00:01:18,103,,,,,,,,,
,00:01:19,102,,,,,,,,,
,00:01:20,102,,,,,,,,,
,00:01:21,102,,,,,,,,,
,00:01:22,102,,,,,,,,,
,00:01:23,102,,,,,,,,,
,00:01:24,101,,,,,,,,,
,00:01:25,101,,,,,,,,,
,00:01:26,101,,,,,,,,,
,00:01:27,101,,,,,,,,,
,00:01:28,101,,,,,,,,,
,00:01:29,99,,,,,,,,,
,00:01:30,98,,,,,,,,,
,00:01:31,98,,,,,,,,,
,00:01:32,98,,,,,,,,,
,00:01:33,98,,,,,,,,,
,00:01:34,99,,,,,,,,,
,00:01:35,100,,,,,,,,,
,00:01:36,101,,,,,,,,,
,00:01:37,101,,,,,,,,,
,00:01:38,102,,,,,,,,,
,00:01:39,104,,,,,,,,,
,00:01:40,106,,,,,,,,,
,00:01:41,106,,,,,,,,,
,00:01:42,106,,,,,,,,,
,00:01:43,107,,,,,,,,,
,00:01:44,108,,,,,,,,,
,00:01:45,108,,,,,,,,,
,00:01:46,108,,,,,,,,,
,00:01:47,108,,,,,,,,,
,00:01:48,108,,,,,,,,,
,00:01:49,106,,,,,,,,,
,00:01:50,105,,,,,,,,,
,00:01:51,104,,,,,,,,,
,00:01:52,104,,,,,,,,,
,00:01:53,102,,,,,,,,,
,00:01:54,100,,,,,,,,,
,00:01:55,99,,,,,,,,,
,00:01:56,99,,,,,,,,,
,00:01:57,99,,,,,,,,,
,00:01:58,99,,,,,,,,,
,00:01:59,99,,,,,,,,,
,00:02:00,98,,,,,,,,,
,00:02:01,97,,,,,,,,,
,00:02:02,97,,,,,,,,,
,00:02:03,95,,,,,,,,,
,00:02:04,92,,,,,,,,,
,00:02:05,91,,,,,,,,,
,00:02:06,91,,,,,,,,,
,00:02:07,91,,,,,,,,,
,00:02:08,90,,,,,,,,,
,00:02:09,92,,,,,,,,,
,00:02:10,93,,,,,,,,,
,00:02:11,94,,,,,,,,,
,00:02:12,94,,,,,,,,,
,00:02:13,95,,,,,,,,,
,00:02:14,96,,,,,,,,,
,00:02:15,96,,,,,,,,,
,00:02:16,95,,,,,,,,,
,00:02:17,95,,,,,,,,,
,00:02:18,95,,,,,,,,,
,00:02:19,94,,,,,,,,,
,00:02:20,94,,,,,,,,,
,00:02:21,94,,,,,,,,,
,00:02:22,94,,,,,,,,,
,00:02:23,94,,,,,,,,,
,00:02:24,94,,,,,,,,,
,00:02:25,93,,,,,,,,,
,00:02:26,92,,,,,,,,,
,00:02:27,92,,,,,,,,,
,00:02:28,91,,,,,,,,,
,00:02:29,90,,,,,,,,,
,00:02:30,90,,,,,,,,,
,00:02:31,90,,,,,,,,,
,00:02:32,90,,,,,,,,,
,00:02:33,90,,,,,,,,,
,00:02:34,90,,,,,,,,,
,00:02:35,91,,,,,,,,,
,00:02:36,92,,,,,,,,,
,00:02:37,92,,,,,,,,,
,00:02:38,93,,,,,,,,,
,00:02:39,94,,,,,,,,,
,00:02:40,95,,,,,,,,,
,00:02:41,96,,,,,,,,,
,00:02:42,96,,,,,,,,,
,00:02:43,97,,,,,,,,,
