Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JT Kalkman,STRENGTH_TRAINING,13-01-2026,18:55:17,01:26:30,,120,,,,,702,46,,,,65,,,,,,181.0,80.0,185,55,45,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,,,,,,,,,,
,00:00:09,,,,,,,,,,
,00:00:10,,,,,,,,,,
,00:00:11,,,,,,,,,,
,00:00:12,59,,,,,,,,,
,00:00:13,60,,,,,,,,,
,00:00:14,61,,,,,,,,,
,00:00:15,61,,,,,,,,,
,00:00:16,61,,,,,,,,,
,00:00:17,62,,,,,,,,,
,00:00:18,64,,,,,,,,,
,00:00:19,64,,,,,,,,,
,00:00:20,65,,,,,,,,,
,00:00:21,65,,,,,,,,,
,00:00:22,66,,,,,,,,,
,00:00:23,67,,,,,,,,,
,00:00:24,67,,,,,,,,,
,00:00:25,67,,,,,,,,,
,00:00:26,67,,,,,,,,,
,00:00:27,68,,,,,,,,,
,00:00:28,69,,,,,,,,,
,00:00:29,69,,,,,,,,,
,00:00:30,70,,,,,,,,,
,00:00:31,70,,,,,,,,,
,00:00:32,70,,,,,,,,,
,00:00:33,71,,,,,,,,,
,00:00:34,71,,,,,,,,,
,00:00:35,72,,,,,,,,,
,00:00:36,72,,,,,,,,,
,00:00:37,72,,,,,,,,,
,00:00:38,73,,,,,,,,,
,00:00:39,73,,,,,,,,,
,00:00:40,74,,,,,,,,,
,00:00:41,74,,,,,,,,,
,00:00:42,74,,,,,,,,,
,00:00:43,76,,,,,,,,,
,00:00:44,77,,,,,,,,,
,00:00:45,78,,,,,,,,,
,00:00:46,78,,,,,,,,,
,00:00:47,79,,,,,,,,,
,00:00:48,82,,,,,,,,,
,00:00:49,84,,,,,,,,,
,00:00:50,85,,,,,,,,,
,00:00:51,85,,,,,,,,,
,00:00:52,87,,,,,,,,,
,00:00:53,89,,,,,,,,,
,00:00:54,90,,,,,,,,,
,00:00:55,90,,,,,,,,,
,00:00:56,90,,,,,,,,,
,00:00:57,91,,,,,,,,,
,00:00:58,91,,,,,,,,,
,00:00:59,92,,,,,,,,,
,00:01:00,92,,,,,,,,,
,00:01:01,92,,,,,,,,,
,00:01:02,92,,,,,,,,,
,00:01:03,93,,,,,,,,,
,00:01:04,94,,,,,,,,,
,00:01:05,95,,,,,,,,,
,00:01:06,95,,,,,,,,,
,00:01:07,96,,,,,,,,,
,00:01:08,98,,,,,,,,,
,00:01:09,98,,,,,,,,,
,00:01:10,99,,,,,,,,,
,00:01:11,99,,,,,,,,,
,00:01:12,100,,,,,,,,,
,00:01:13,101,,,,,,,,,
,00:01:14,101,,,,,,,,,
,00:01:15,102,,,,,,,,,
,00:01:16,102,,,,,,,,,
,00:01:17,102,,,,,,,,,
,00:01:18,102,,,,,,,,,
,00:01:19,103,,,,,,,,,
,00:01:20,103,,,,,,,,,
,00:01:21,103,,,,,,,,,
,00:01:22,103,,,,,,,,,
,00:01:23,103,,,,,,,,,
,00:01:24,103,,,,,,,,,
,00:01:25,103,,,,,,,,,
,00:01:26,103,,,,,,,,,
,00:01:27,104,,,,,,,,,
,00:01:28,104,,,,,,,,,
,00:01:29,104,,,,,,,,,
,00:01:30,104,,,,,,,,,
,00:01:31,104,,,,,,,,,
,00:01:32,104,,,,,,,,,
,00:01:33,105,,,,,,,,,
,00:01:34,105,,,,,,,,,
,00:01:35,106,,,,,,,,,
,00:01:36,106,,,,,,,,,
,00:01:37,107,,,,,,,,,
,00:01:38,107,,,,,,,,,
,00:01:39,107,,,,,,,,,
,00:01:40,106,,,,,,,,,
,00:01:41,106,,,,,,,,,
,00:01:42,106,,,,,,,,,
,00:01:43,105,,,,,,,,,
,00:01:44,104,,,,,,,,,
,00:01:45,106,,,,,,,,,
,00:01:46,106,,,,,,,,,
,00:01:47,107,,,,,,,,,
,00:01:48,109,,,,,,,,,
,00:01:49,110,,,,,,,,,
,00:01:50,110,,,,,,,,,
,00:01:51,110,,,,,,,,,
,00:01:52,110,,,,,,,,,
,00:01:53,108,,,,,,,,,
,00:01:54,107,,,,,,,,,
,00:01:55,106,,,,,,,,,
,00:01:56,106,,,,,,,,,
,00:01:57,106,,,,,,,,,
,00:01:58,109,,,,,,,,,
,00:01:59,110,,,,,,,,,
,00:02:00,112,,,,,,,,,
,00:02:01,112,,,,,,,,,
,00:02:02,113,,,,,,,,,
,00:02:03,113,,,,,,,,,
,00:02:04,113,,,,,,,,,
,00:02:05,113,,,,,,,,,
,00:02:06,113,,,,,,,,,
,00:02:07,113,,,,,,,,,
,00:02:08,112,,,,,,,,,
,00:02:09,111,,,,,,,,,
,00:02:10,111,,,,,,,,,
,00:02:11,111,,,,,,,,,
,00:02:12,111,,,,,,,,,
,00:02:13,111,,,,,,,,,
,00:02:14,111,,,,,,,,,
,00:02:15,111,,,,,,,,,
,00:02:16,111,,,,,,,,,
,00:02:17,111,,,,,,,,,
,00:02:18,109,,,,,,,,,
,00:02:19,108,,,,,,,,,
,00:02:20,108,,,,,,,,,
,00:02:21,108,,,,,,,,,
,00:02:22,109,,,,,,,,,
,00:02:23,110,,,,,,,,,
,00:02:24,110,,,,,,,,,
,00:02:25,110,,,,,,,,,
,00:02:26,110,,,,,,,,,
,00:02:27,110,,,,,,,,,
,00:02:28,109,,,,,,,,,
,00:02:29,108,,,,,,,,,
,00:02:30,108,,,,,,,,,
,00:02:31,108,,,,,,,,,
,00:02:32,106,,,,,,,,,
,00:02:33,106,,,,,,,,,
,00:02:34,106,,,,,,,,,
,00:02:35,106,,,,,,,,,
,00:02:36,106,,,,,,,,,
,00:02:37,106,,,,,,,,,
,00:02:38,105,,,,,,,,,
,00:02:39,105,,,,,,,,,
,00:02:40,105,,,,,,,,,
,00:02:41,105,,,,,,,,,
,00:02:42,106,,,,,,,,,
,00:02:43,107,,,,,,,,,
