Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
JT Kalkman,OTHER_INDOOR,26-01-2026,19:50:22,01:04:17,,140,,,,,680,32,,,,88,,,,,,181.0,80.0,185,55,45,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,57,,,,,,,,,
,00:00:01,57,,,,,,,,,
,00:00:02,58,,,,,,,,,
,00:00:03,59,,,,,,,,,
,00:00:04,60,,,,,,,,,
,00:00:05,61,,,,,,,,,
,00:00:06,61,,,,,,,,,
,00:00:07,60,,,,,,,,,
,00:00:08,59,,,,,,,,,
,00:00:09,60,,,,,,,,,
,00:00:10,60,,,,,,,,,
,00:00:11,60,,,,,,,,,
,00:00:12,60,,,,,,,,,
,00:00:13,61,,,,,,,,,
,00:00:14,61,,,,,,,,,
,00:00:15,62,,,,,,,,,
,00:00:16,62,,,,,,,,,
,00:00:17,62,,,,,,,,,
,00:00:18,63,,,,,,,,,
,00:00:19,65,,,,,,,,,
,00:00:20,66,,,,,,,,,
,00:00:21,66,,,,,,,,,
,00:00:22,66,,,,,,,,,
,00:00:23,66,,,,,,,,,
,00:00:24,67,,,,,,,,,
,00:00:25,67,,,,,,,,,
,00:00:26,67,,,,,,,,,
,00:00:27,68,,,,,,,,,
,00:00:28,68,,,,,,,,,
,00:00:29,69,,,,,,,,,
,00:00:30,70,,,,,,,,,
,00:00:31,70,,,,,,,,,
,00:00:32,71,,,,,,,,,
,00:00:33,71,,,,,,,,,
,00:00:34,73,,,,,,,,,
,00:00:35,74,,,,,,,,,
,00:00:36,74,,,,,,,,,
,00:00:37,75,,,,,,,,,
,00:00:38,75,,,,,,,,,
,00:00:39,76,,,,,,,,,
,00:00:40,76,,,,,,,,,
,00:00:41,76,,,,,,,,,
,00:00:42,77,,,,,,,,,
,00:00:43,77,,,,,,,,,
,00:00:44,78,,,,,,,,,
,00:00:45,79,,,,,,,,,
,00:00:46,79,,,,,,,,,
,00:00:47,79,,,,,,,,,
,00:00:48,79,,,,,,,,,
,00:00:49,80,,,,,,,,,
,00:00:50,81,,,,,,,,,
,00:00:51,81,,,,,,,,,
,00:00:52,81,,,,,,,,,
,00:00:53,81,,,,,,,,,
,00:00:54,82,,,,,,,,,
,00:00:55,83,,,,,,,,,
,00:00:56,83,,,,,,,,,
,00:00:57,84,,,,,,,,,
,00:00:58,85,,,,,,,,,
,00:00:59,85,,,,,,,,,
,00:01:00,86,,,,,,,,,
,00:01:01,86,,,,,,,,,
,00:01:02,87,,,,,,,,,
,00:01:03,87,,,,,,,,,
,00:01:04,88,,,,,,,,,
,00:01:05,88,,,,,,,,,
,00:01:06,88,,,,,,,,,
,00:01:07,89,,,,,,,,,
,00:01:08,90,,,,,,,,,
,00:01:09,91,,,,,,,,,
,00:01:10,91,,,,,,,,,
,00:01:11,91,,,,,,,,,
,00:01:12,92,,,,,,,,,
,00:01:13,93,,,,,,,,,
,00:01:14,96,,,,,,,,,
,00:01:15,98,,,,,,,,,
,00:01:16,98,,,,,,,,,
,00:01:17,100,,,,,,,,,
,00:01:18,102,,,,,,,,,
,00:01:19,104,,,,,,,,,
,00:01:20,105,,,,,,,,,
,00:01:21,105,,,,,,,,,
,00:01:22,106,,,,,,,,,
,00:01:23,106,,,,,,,,,
,00:01:24,107,,,,,,,,,
,00:01:25,107,,,,,,,,,
,00:01:26,107,,,,,,,,,
,00:01:27,107,,,,,,,,,
,00:01:28,108,,,,,,,,,
,00:01:29,111,,,,,,,,,
,00:01:30,113,,,,,,,,,
,00:01:31,113,,,,,,,,,
,00:01:32,115,,,,,,,,,
,00:01:33,117,,,,,,,,,
,00:01:34,121,,,,,,,,,
,00:01:35,122,,,,,,,,,
,00:01:36,122,,,,,,,,,
,00:01:37,123,,,,,,,,,
,00:01:38,124,,,,,,,,,
,00:01:39,126,,,,,,,,,
,00:01:40,127,,,,,,,,,
,00:01:41,127,,,,,,,,,
,00:01:42,127,,,,,,,,,
,00:01:43,128,,,,,,,,,
,00:01:44,129,,,,,,,,,
,00:01:45,129,,,,,,,,,
,00:01:46,129,,,,,,,,,
,00:01:47,129,,,,,,,,,
,00:01:48,130,,,,,,,,,
,00:01:49,131,,,,,,,,,
,00:01:50,131,,,,,,,,,
,00:01:51,131,,,,,,,,,
,00:01:52,132,,,,,,,,,
,00:01:53,132,,,,,,,,,
,00:01:54,134,,,,,,,,,
,00:01:55,134,,,,,,,,,
,00:01:56,134,,,,,,,,,
,00:01:57,135,,,,,,,,,
,00:01:58,135,,,,,,,,,
,00:01:59,136,,,,,,,,,
,00:02:00,137,,,,,,,,,
,00:02:01,137,,,,,,,,,
,00:02:02,137,,,,,,,,,
,00:02:03,138,,,,,,,,,
,00:02:04,138,,,,,,,,,
,00:02:05,139,,,,,,,,,
,00:02:06,139,,,,,,,,,
,00:02:07,139,,,,,,,,,
,00:02:08,139,,,,,,,,,
,00:02:09,140,,,,,,,,,
,00:02:10,141,,,,,,,,,
,00:02:11,141,,,,,,,,,
,00:02:12,141,,,,,,,,,
,00:02:13,141,,,,,,,,,
,00:02:14,141,,,,,,,,,
,00:02:15,141,,,,,,,,,
,00:02:16,141,,,,,,,,,
,00:02:17,141,,,,,,,,,
,00:02:18,141,,,,,,,,,
,00:02:19,142,,,,,,,,,
,00:02:20,142,,,,,,,,,
,00:02:21,142,,,,,,,,,
,00:02:22,142,,,,,,,,,
,00:02:23,142,,,,,,,,,
,00:02:24,142,,,,,,,,,
,00:02:25,144,,,,,,,,,
,00:02:26,144,,,,,,,,,
,00:02:27,145,,,,,,,,,
,00:02:28,145,,,,,,,,,
,00:02:29,145,,,,,,,,,
